,total_time,time,score,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
23,6.069745063781738,0.0,-1401.3208345187345,0.011820793151855469,0.999354,-3.4072675913069683,-556025.2783370866,0.05418824036775109,0.033143828435681,1.2307021463604004,0.0021285718220660195,0.10719923716184906,0.1967901065303317,,
24,6.192014217376709,0.0,-1386.899355699953,0.011702299118041992,0.99935037,-3.39365589852257,-572137.5073258433,0.05468102807472494,0.03351363514482907,1.22921073895807,0.00214670741167953,0.10833696047459747,0.19839997085018188,,
25,6.312823534011841,0.0,-1390.0000460561043,0.01053762435913086,0.9993467,-3.3809098437464873,-579869.2077389171,0.05494678755949253,0.0338655863555109,1.2237205436644214,0.002199927604790336,0.10950359879219651,0.1985078076702725,,
26,6.434972047805786,0.0,-1365.6191598534922,0.011196613311767578,0.999343,-3.363576881859094,-595165.5943915964,0.055444914657880394,0.03426966820402293,1.2079627241916695,0.002237022439586224,0.11053975045001968,0.19994508867826344,,
27,6.556158065795898,0.0,-1362.2869009633864,0.011176824569702148,0.9992991,-3.350709669491569,-608403.0024326548,0.056764673461581,0.03481875824614931,1.646637579872324,0.002306189572486463,0.11207297195974238,0.2038007100881086,,
28,6.678468465805054,0.0,-1403.489372577621,0.010994911193847656,0.9992548,-3.337537291547683,-623868.0708388328,0.057318642660041295,0.03521309949651201,1.648200147756591,0.002254519712159371,0.1127207263279488,0.20613256996650584,,
29,6.798335075378418,0.0,-1343.6692686351653,0.010141134262084961,0.99931127,-3.3234781228486425,-647152.3294081367,0.05797725161267368,0.03557020084228029,1.686186110541572,0.0023291763990542225,0.1138885891492546,0.20728349581046424,,
30,6.919713497161865,0.0,-1350.1521124563847,0.011344671249389648,0.9999911,-5.335911539906575,0.9967592908096458,0.05688259750051161,0.04032722842276235,1.7041937479291351,0.002782013738365896,0.10595160959738345,0.17560559794020916,0.6376180648803711,3.3882148692194815e-06
31,7.703857660293579,0.0,-1397.8625883580607,0.010649681091308594,0.9994261,-3.302856208691204,-667395.9105860165,0.059964121565264504,0.03646019561652279,1.9957772517160484,0.0023701266100628043,0.11691784137030195,0.21386669021428645,,
32,7.82413125038147,0.0,-1392.7868245461925,0.010126590728759766,0.99936086,-3.286701252694945,-684548.87694436,0.060792080315729614,0.03701342655338467,2.0066604193121433,0.0024881226771030704,0.1188595228522481,0.21613311777065186,,
33,7.942872524261475,0.0,-1360.046234544846,0.009909629821777344,0.99935704,-3.273003123489731,-693193.679849316,0.061206339540254104,0.037339822027823384,2.008653179840968,0.0024310115539972533,0.11947737294007524,0.21708100408385733,,
34,8.062092304229736,0.0,-1331.4686638156704,0.010672569274902344,0.9994158,-3.2674606527158754,-714642.2937900361,0.06116745484421634,0.037618892987992876,1.9930479547850153,0.0024944162833814734,0.11998826622629477,0.21528609659524373,,
35,8.180596113204956,0.0,-1368.9391356737915,0.009735822677612305,0.9994123,-3.254995531004918,-732353.0364785494,0.061475902349335705,0.03783335632546025,1.9876679417336207,0.0024068661432832946,0.12013329346045847,0.21454141976727942,,
36,8.298281192779541,0.0,-1324.546504893923,0.009554624557495117,0.9993876,-3.236425854314218,-761613.9832130334,0.06203484645348339,0.038301275014629134,1.9871487928073888,0.0024288685870277526,0.12123918361490583,0.21725394598245742,,
37,8.412575721740723,0.0,-1379.6969089849613,0.009099721908569336,0.99938387,-3.228848264573769,-764226.868855395,0.06235031669485605,0.03847686624223447,1.9812466293714994,0.0023884861506789927,0.12224667460315551,0.21902555363887952,,
38,8.529200315475464,0.0,-1312.7022745185195,0.009898185729980469,0.9993801,-3.211325549557137,-782669.47597034,0.06293605947116857,0.038926796723534655,1.991901755842032,0.0024082196540164457,0.12380671948794894,0.2195588069135249,,
39,8.6441011428833,0.0,-1344.3603652459187,0.00921940803527832,0.99937624,-3.2035162007412326,-779912.7618250477,0.06358147083928858,0.03922874043613585,1.9980372767083634,0.0023262129712847985,0.12506819265390776,0.22158023894291964,,
40,8.757976770401001,0.0,-1345.9660908651088,0.009050130844116211,0.9999911,-4.997262730602746,0.996013681223008,0.06299525414482966,0.04642472126254498,1.6988475565948409,0.0031298991377227137,0.11804289037644655,0.18683873075612487,0.5946760177612305,3.3882148692194815e-06
41,9.496163845062256,0.0,-1349.0197866231526,0.008725166320800781,0.9993249,-3.1640661066650733,-830034.380792706,0.06491611365347645,0.0404309392061934,1.9848374036239504,0.002591122424747572,0.1280430262865602,0.2254661706587886,,
42,9.610327959060669,0.0,-1335.1279388393161,0.008729219436645508,0.9993207,-3.1527221384556205,-862706.5585777991,0.06581808866581094,0.04101229116749571,1.9652651166717385,0.002583729146532921,0.12975840765609575,0.2284766171159362,,
43,9.726805448532104,0.0,-1322.2998395887423,0.009271860122680664,0.99929434,-3.13363443885595,-908619.4675998036,0.06663928660254155,0.041631554506831404,1.9621270915898186,0.0026404655399536957,0.1313056003913822,0.23181081540923368,,
44,9.843164682388306,0.0,-1318.6603617000603,0.008560657501220703,0.9993564,-3.133934001872049,-916011.734940907,0.06560485956762198,0.04148294664218735,1.8604553754314423,0.002589794718665128,0.1312693795346593,0.23003294830997476,,
45,9.957914352416992,0.0,-1294.5079686155264,0.008195161819458008,0.9993523,-3.119505344334368,-951167.5335329941,0.0661468673030618,0.04189850311967743,1.8587475379289322,0.0026505169929383803,0.13292599250200834,0.23103530219392165,,
46,10.072507858276367,0.0,-1355.8624637280373,0.008428812026977539,0.99932563,-3.1366838151052994,-956440.4753286386,0.06608500348393873,0.04165021661019441,1.8640541697225073,0.002701985010238924,0.1324321833875279,0.23249318158418728,,
47,10.185482740402222,0.0,-1300.2355344298771,0.007954597473144531,0.99929863,-3.126635979274875,-986766.686834454,0.06628700935571921,0.04199186056061569,1.859373071939598,0.0028070380079694883,0.13266646572786053,0.23320593589196645,,
48,10.299250841140747,0.0,-1298.8084766871507,0.008204221725463867,0.9992713,-3.1085197446481145,-1009457.9850166156,0.06731314441899264,0.04260126471968456,1.8659995733436254,0.0029579803947961556,0.13553737536731453,0.23739596622363032,,
49,10.412893295288086,0.0,-1309.621983456904,0.007460355758666992,0.9993123,-3.133064398204438,-1021987.1359663515,0.06643711943597698,0.04215020344189385,1.840372232260028,0.0028730654052557397,0.13050410180057467,0.23508723082988947,,
50,10.52820634841919,0.0,-1283.41812417284,0.008558273315429688,0.9999911,-4.762536188992669,0.9948532341305377,0.07158625980273206,0.05262088358996393,1.797626921615103,0.003624077058356795,0.13702348935750586,0.21530403591645164,0.5569336414337158,3.3882148692194815e-06
51,11.224412202835083,0.0,-1291.5426695909205,0.008152008056640625,0.99969804,-3.113982526464437,-1080604.899702822,0.06428775539163417,0.04264829186637187,1.879262628788674,0.0030166393028267027,0.13234111683071156,0.22638033262900786,,
52,11.336796045303345,0.0,-1322.3089565105847,0.007568359375,0.99974275,-3.106367458447118,-1110424.5568328837,0.0646361513525541,0.042950840635181176,1.9362544069604692,0.003078112491123818,0.13328334150829213,0.2255638222912844,,
53,11.450807332992554,0.0,-1314.8860592256854,0.007245302200317383,0.999741,-3.088109272566546,-1128568.0559493178,0.06545503078484136,0.0435027349364647,1.9640906124212365,0.003074491700206407,0.13488824367620367,0.22982128715099617,,
54,11.566261291503906,0.0,-1424.2561385110341,0.0075244903564453125,0.99971557,-3.0639371825182367,-1187456.3968804902,0.06666487645139597,0.044439761098550266,1.971753806663117,0.0028404823598992277,0.1377378221026788,0.231886368530861,,
55,11.678982496261597,0.0,-1293.8401755313707,0.007420539855957031,0.9996659,-3.0472361835349604,-1229637.97945816,0.06762959664100471,0.04517730571739633,1.983051044249769,0.0029286175569311753,0.14016236894403275,0.23442774213519546,,
56,11.790733098983765,0.0,-1277.1804562486957,0.0073816776275634766,0.99971163,-3.029252223862173,-1278727.563621297,0.06851722411682121,0.045868166842631494,1.9781231986127663,0.003062915868366171,0.14209003687573138,0.23685254292117455,,
57,11.90307879447937,0.0,-1289.957029076691,0.006844520568847656,0.99970967,-3.0446278919071785,-1296760.0401428929,0.06758256371829403,0.04544696293337615,1.9795671015002336,0.003065292608361948,0.14068396298563368,0.23115849736772795,,
58,12.015945672988892,0.0,-1268.9018185220707,0.007244586944580078,0.99968326,-3.0314076990592396,-1343711.6415650488,0.06860694871731954,0.046105648052384984,1.9853662495796305,0.003163224197835721,0.14277798015590024,0.2355232396398666,,
59,12.127317428588867,0.0,-1270.2333135031367,0.006846427917480469,0.9996074,-3.0304108878672276,-1336912.2472895966,0.06908026577708705,0.046178163017018395,1.9780343326748986,0.0031633557829054216,0.14359942406285586,0.23655255481392376,,
60,12.240162134170532,0.0,-1352.1040585086885,0.007323026657104492,0.9999734,-4.681972286291278,0.9947986640822261,0.07199564526447108,0.052625835330995505,1.8315850950076322,0.0034869196545992964,0.1375672751280017,0.2235000656068946,0.5177896022796631,3.3882148692194815e-06
61,12.895209074020386,0.0,-1291.3854626183256,0.006765604019165039,0.9996018,-3.0075809342299658,-1446516.573942166,0.07056621953846073,0.047222194945736394,1.9601777860830523,0.0032806781633276474,0.14562161778232488,0.2409511772776848,,
