,total_time,time,score,loss,n_iter,train_duration,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
22,5127.532163143158,0.0,-1500.0268095004694,,,,0.012909889221191406,0.80752534,0.8684641937034543,0.9989421217923645,0.03252503970228923,0.02140319138070432,0.8348771484053645,0.0012471014877360365,0.0686096748161964,0.11416619497568942,,
23,5127.654612779617,0.0,-1485.219972856688,,,,0.012296199798583984,0.8078534,0.8658697744833733,0.998938864448434,0.03257507561872814,0.021486973249767973,0.8312096310183428,0.0012797606168925518,0.06861664354649248,0.11350638149219618,,
24,5127.777077913284,0.0,-1483.5780749560186,,,,0.012396097183227539,0.8049568,0.879938044080237,0.9989214686895381,0.03284100044855562,0.021687299642817303,0.8287292697123747,0.0012773660763954918,0.06946711500761565,0.11438283688688874,,
25,5127.899583816528,0.0,-1476.318345593302,,,,0.011647939682006836,0.8032349,0.8854833671784977,0.9989110364208631,0.03299944816412772,0.021823373688168866,0.8253563118983627,0.001288922321960473,0.06967843654941751,0.11486575241457879,,
26,5128.022341012955,0.0,-1489.4308826925055,,,,0.012250185012817383,0.79607767,0.9189008050942705,0.9988648294100386,0.033692292738271096,0.02229632708681514,0.8229305340604078,0.0013498927401810786,0.07134802037929247,0.11794366346345163,,
27,5128.143400430679,0.0,-1488.3133275804869,,,,0.011893510818481445,0.79532623,0.9249754408975625,0.9988556688662591,0.033827963783548125,0.02241725248529077,0.8203300116530079,0.0013560579971392788,0.07203200523931247,0.1185882114845721,,
28,5128.262330532074,0.0,-1501.8717614458692,,,,0.011782646179199219,0.79726493,0.9213658534518961,0.9988542579085185,0.03384881226101676,0.022441314022752634,0.8200487557674029,0.0013494385424853237,0.07187711794577392,0.11839565621608886,,
29,5128.3817455768585,0.0,-1505.9065816208897,,,,0.011414289474487305,0.7959039,0.9277374221096334,0.9988438844609184,0.034001699061686534,0.02256232502578182,0.8219683179958353,0.0013744665162556632,0.07221005420113694,0.11861509247472181,,
30,5128.502238988876,0.0,-1518.51995962526,,,,0.011929035186767578,0.64469683,4.804987456366803,0.9966794929148424,0.0573633879458825,0.04592026611725565,0.9451643257247182,0.0033517511531214184,0.10066860282185697,0.14683500014167555,0.26230692863464355,2.4426308426569074e-05
31,5128.915767192841,0.0,-1487.553339798216,,,,0.011367559432983398,0.7943841,0.9269764930639225,0.9988277435234623,0.03423823121216786,0.022699629642230018,0.824426563691578,0.001415010715517771,0.0725671608600295,0.11915360981563329,,
